Sample,EIMMagnitude,EIMPhase,JointAngle,Mass
41,0.452707,,30.4794,
41,0.467616,,30.4794,
41,0.482845,,30.4794,
41,0.498314,,30.4793,
41,0.513923,,30.4792,
41,0.529555,,30.4792,
41,0.545079,,30.4792,
41,0.56035,,30.4792,
41,0.575212,,30.4793,
41,0.589503,,30.4794,
41,0.60306,,30.4794,
41,0.615723,,30.4793,
41,0.627342,,30.4792,
41,0.637781,,30.4787,
41,0.646926,,30.478,
41,0.654682,,30.477,
41,0.660986,,30.4754,
41,0.665802,,30.4732,
41,0.669124,,30.4703,
41,0.670975,,30.4665,
41,0.671403,,30.4618,
41,0.670485,,30.456,
41,0.668312,,30.449,
41,0.664994,,30.4408,
41,0.66065,,30.4314,
41,0.655404,,30.4208,
41,0.649382,,30.409,
41,0.642706,,30.3964,
41,0.635491,,30.383,
41,0.627843,,30.3695,
41,0.619859,,30.3562,
41,0.611623,,30.344,
41,0.603211,,30.3336,
41,0.594684,,30.3262,
41,0.586099,,30.3229,
41,0.5775,,30.3252,
41,0.568927,,30.3348,
41,0.560416,,30.3533,
41,0.551995,,30.3826,
41,0.543691,,30.4246,
41,0.535526,,30.4812,
41,0.527522,,30.5541,
41,0.519693,,30.645,
41,0.512052,,30.7551,
41,0.504608,,30.8853,
41,0.497365,,31.036,
41,0.49032,,31.2068,
41,0.483469,,31.3969,
41,0.476799,,31.6047,
41,0.470295,,31.8278,
41,0.463938,,32.0635,
41,0.457705,,32.3082,
41,0.451574,,32.5584,
41,0.445521,,32.8103,
41,0.439525,,33.0602,
41,0.433569,,33.3045,
41,0.427641,,33.5404,
41,0.421734,,33.7653,
41,0.415853,,33.9773,
41,0.410009,,34.1753,
41,0.404225,,34.3589,
41,0.398535,,34.5285,
41,0.39298,,34.685,
41,0.387614,,34.8301,
41,0.382498,,34.9662,
41,0.377701,,35.0957,
41,0.373294,,35.2216,
41,0.369354,,35.3467,
41,0.365954,,35.4738,
41,0.363165,,35.6054,
41,0.361052,,35.7434,
41,0.359668,,35.8892,
41,0.359056,,36.0437,
41,0.359242,,36.2065,
41,0.360235,,36.377,
41,0.362024,,36.5533,
41,0.364579,,36.7333,
41,0.367848,,36.9143,
41,0.371761,,37.0931,
41,0.376225,,37.2669,
41,0.381133,,37.4326,
41,0.386361,,37.5879,
41,0.391777,,37.7306,
41,0.397236,,37.8594,
41,0.402593,,37.9732,
41,0.407703,,38.0717,
41,0.412425,,38.1551,
41,0.416628,,38.2239,
41,0.420195,,38.2791,
41,0.423026,,38.3219,
41,0.425042,,38.3536,
41,0.426187,,38.3756,
41,0.426429,,38.3894,
41,0.425762,,38.3964,
41,0.424206,,38.398,
41,0.421805,,38.3952,
41,0.418624,,38.3894,
41,0.414749,,38.3813,
41,0.410284,,38.3719,
41,0.405342,,38.3617,
41,0.400046,,38.3513,
41,0.394525,,38.3411,
41,0.388904,,38.3315,
41,0.383306,,38.3225,
41,0.377844,,38.3145,
41,0.37262,,38.3073,
41,0.367723,,38.3012,
41,0.363224,,38.2959,
41,0.359179,,38.2916,
41,0.355625,,38.2881,
41,0.352582,,38.2853,
41,0.350055,,38.2832,
41,0.348033,,38.2816,
41,0.346494,,38.2806,
41,0.345406,,38.2799,
41,0.344727,,38.2796,
41,0.344411,,38.2795,
41,0.34441,,38.2796,
41,0.34467,,38.2799,
41,0.345142,,38.2802,
41,0.345772,,38.2806,
41,0.346513,,38.2811,
41,0.347317,,38.2816,
41,0.348135,,38.282,
41,0.348924,,38.2825,
41,0.349638,,38.2829,
41,0.350233,,38.2833,
41,0.350665,,38.2836,
41,0.350887,,38.2839,
41,0.350855,,38.2841,
41,0.350525,,38.2843,
41,0.349853,,38.2845,
41,0.348798,,38.2846,
41,0.347323,,38.2847,
41,0.345399,,38.2848,
41,0.343002,,38.2849,
41,0.340119,,38.2849,
41,0.336749,,38.2849,
41,0.332905,,38.2849,
41,0.328613,,38.2849,
41,0.323913,,38.2849,
41,0.318865,,38.2849,
41,0.313539,,38.2849,
41,0.308023,,38.2849,
41,0.302415,,38.2849,
41,0.296828,,38.2848,
41,0.291379,,38.2848,
41,0.286194,,38.2848,
41,0.281403,,38.2848,
41,0.277133,,38.2848,
41,0.273514,,38.2848,
41,0.270667,,38.2847,
41,0.268707,,38.2847,
41,0.267742,,38.2847,
41,0.267867,,38.2847,
41,0.269169,,38.2847,
41,0.27172,,38.2847,
41,0.275582,,38.2847,
41,0.280805,,38.2847,
41,0.287427,,38.2847,
41,0.295476,,38.2847,
41,0.30497,,38.2847,
41,0.315917,,38.2847,
41,0.328314,,38.2847,
41,0.342148,,38.2847,
41,0.357396,,38.2847,
41,0.374022,,38.2847,
41,0.391975,,38.2847,
41,0.411188,,38.2847,
41,0.431577,,38.2847,
41,0.453037,,38.2847,
41,0.475439,,38.2847,
41,0.498634,,38.2847,
41,0.522448,,38.2847,
41,0.546684,,38.2847,
41,0.571124,,38.2847,
41,0.595533,,38.2847,
41,0.619662,,38.2847,
41,0.643252,,38.2847,
41,0.666044,,38.2847,
41,0.687782,,38.2847,
41,0.70822,,38.2847,
41,0.727129,,38.2847,
41,0.744303,,38.2847,
41,0.759564,,38.2847,
41,0.772763,,38.2847,
41,0.783786,,38.2847,
41,0.792552,,38.2847,
41,0.79901,,38.2847,
41,0.803142,,38.2847,
41,0.804955,,38.2847,
41,0.804481,,38.2847,
41,0.801769,,38.2847,
41,0.796882,,38.2847,
41,0.789894,,38.2847,
41,0.780886,,38.2847,
41,0.769941,,38.2847,
41,0.757147,,38.2847,
41,0.742595,,38.2847,
41,0.726376,,38.2847,
41,0.708588,,38.2847,
41,0.689331,,38.2847,
41,0.668716,,38.2847,
41,0.646863,,38.2847,
41,0.623901,,38.2847,
41,0.599974,,38.2847,
41,0.575236,,38.2847,
41,0.549855,,38.2847,
41,0.524009,,38.2847,
41,0.497884,,38.2848,
41,0.47167,,38.2848,
41,0.445559,,38.2848,
41,0.419741,,38.2849,
41,0.3944,,38.2849,
41,0.369709,,38.285,
41,0.345827,,38.285,
41,0.322896,,38.2851,
41,0.301041,,38.2852,
41,0.280364,,38.2853,
41,0.260947,,38.2853,
41,0.242851,,38.2854,
41,0.226117,,38.2855,
41,0.210766,,38.2855,
41,0.1968,,38.2856,
41,0.184208,,38.2856,
41,0.172965,,38.2856,
41,0.163032,,38.2855,
41,0.154366,,38.2854,
41,0.146911,,38.2852,
41,0.14061,,38.2849,
41,0.1354,,38.2845,
41,0.131217,,38.2841,
41,0.127997,,38.2835,
41,0.125673,,38.2827,
41,0.124182,,38.2818,
41,0.12346,,38.2807,
41,0.123448,,38.2795,
41,0.124087,,38.2781,
41,0.125323,,38.2766,
41,0.127102,,38.2749,
41,0.129375,,38.2732,
41,0.132098,,38.2714,
41,0.135225,,38.2696,
41,0.138719,,38.2679,
41,0.142541,,38.2664,
41,0.146656,,38.2653,
41,0.151034,,38.2647,
41,0.155643,,38.2648,
41,0.160458,,38.2658,
41,0.165453,,38.268,
41,0.170607,,38.2716,
41,0.1759,,38.277,
41,0.181318,,38.2845,
41,0.186849,,38.2944,
41,0.192488,,38.307,
41,0.198232,,38.3227,
41,0.204086,,38.3417,
41,0.210061,,38.3641,
41,0.216176,,38.3902,
41,0.222454,,38.4198,
41,0.228927,,38.4528,
41,0.235634,,38.4887,
41,0.242615,,38.5268,
41,0.249919,,38.5661,
41,0.257593,,38.6051,
41,0.265687,,38.6422,
41,0.274248,,38.6749,
41,0.283318,,38.7006,
41,0.292932,,38.7159,
41,0.303118,,38.7171,
41,0.313892,,38.6998,
41,0.325256,,38.6592,
41,0.3372,,38.5903,
41,0.349702,,38.4877,
41,0.362722,,38.3457,
41,0.376211,,38.159,
41,0.390107,,37.9222,
41,0.404339,,37.6306,
41,0.418828,,37.2801,
41,0.433491,,36.8674,
41,0.448243,,36.3906,
41,0.462999,,35.8488,
41,0.477677,,35.2426,
41,0.492197,,34.5741,
41,0.506489,,33.8467,
41,0.520486,,33.0654,
41,0.534128,,32.2365,
41,0.547365,,31.3678,
41,0.56015,,30.4678,
41,0.572443,,29.5462,
41,0.584211,,28.6133,
41,0.595423,,27.6798,
41,0.606051,,26.7565,
41,0.616071,,25.8538,
41,0.625461,,24.9818,
41,0.634199,,24.1495,
41,0.642263,,23.3649,
41,0.649635,,22.6346,
41,0.656295,,21.9638,
41,0.662222,,21.3558,
41,0.667397,,20.8123,
41,0.671797,,20.3335,
41,0.675401,,19.9177,
41,0.678184,,19.5616,
41,0.680119,,19.2606,
41,0.681179,,19.0091,
41,0.681331,,18.8004,
41,0.680542,,18.6273,
41,0.678777,,18.4823,
41,0.676001,,18.3578,
41,0.67218,,18.2463,
41,0.667281,,18.1409,
41,0.661279,,18.0354,
41,0.654152,,17.9243,
41,0.64589,,17.8033,
41,0.636491,,17.6693,
41,0.625967,,17.5204,
41,0.614342,,17.3562,
41,0.601656,,17.1775,
41,0.58796,,16.9865,
41,0.573321,,16.7867,
41,0.557816,,16.5824,
41,0.541535,,16.3792,
41,0.524575,,16.1829,
41,0.507041,,16,
41,0.489041,,15.8373,
41,0.470687,,15.7016,
41,0.452091,,15.5998,
41,0.433363,,15.5386,
41,0.414609,,15.5247,
41,0.395932,,15.5645,
41,0.37743,,15.6638,
41,0.359194,,15.8281,
41,0.341308,,16.0625,
41,0.32385,,16.3708,
41,0.306889,,16.756,
41,0.290488,,17.2202,
41,0.2747,,17.7635,
41,0.259571,,18.3851,
41,0.245138,,19.0823,
41,0.231429,,19.8507,
41,0.218463,,20.6847,
41,0.206253,,21.577,
41,0.1948,,22.519,
41,0.184101,,23.5013,
41,0.174143,,24.5134,
41,0.164909,,25.5443,
41,0.156377,,26.5829,
41,0.148518,,27.618,
41,0.141304,,28.6384,
41,0.134703,,29.6336,
41,0.128681,,30.5936,
41,0.123208,,31.5093,
41,0.118251,,32.3725,
41,0.113781,,33.1757,
41,0.109769,,33.9128,
41,0.106189,,34.5782,
41,0.103017,,35.1675,
41,0.10023,,35.6772,
41,0.0978065,,36.1044,
41,0.0957258,,36.4471,
41,0.0939677,,36.7041,
41,0.0925117,,36.875,
41,0.0913366,,36.9606,
41,0.0904197,,36.9626,
41,0.0897367,,36.8844,
41,0.0892613,,36.7303,
41,0.0889647,,36.5063,
41,0.0888161,,36.2194,
41,0.0887822,,35.8779,
41,0.0888278,,35.4908,
41,0.0889164,,35.0678,
42,0.0890105,,34.6185,
42,0.0890723,,34.1522,
42,0.0890652,,33.6775,
42,0.0889538,,33.2023,
42,0.0887061,,32.7329,
42,0.0882932,,32.2744,
42,0.0876912,,31.8307,
42,0.0868815,,31.4042,
42,0.0858515,,30.9962,
42,0.0845948,,30.6069,
42,0.0831118,,30.2355,
42,0.0814089,,29.8805,
42,0.0794988,,29.5396,
42,0.0773993,,29.2097,
42,0.075133,,28.8873,
42,0.072726,,28.5683,
42,0.070207,,28.2485,
42,0.0676062,,27.9235,
42,0.0649545,,27.5893,
42,0.0622818,,27.2422,
42,0.0596171,,26.8792,
42,0.0569867,,26.4982,
42,0.0544147,,26.0983,
42,0.0519215,,25.6796,
42,0.0495245,,25.2437,
42,0.0472375,,24.7928,
42,0.0450706,,24.3307,
42,0.0430311,,23.8615,
42,0.041123,,23.39,
42,0.0393476,,22.9213,
42,0.0377041,,22.4606,
42,0.0361896,,22.0127,
42,0.0347997,,21.5821,
42,0.0335288,,21.1727,
42,0.0323704,,20.7875,
42,0.0313173,,20.4287,
42,0.0303621,,20.0975,
42,0.0294971,,19.794,
42,0.0287148,,19.5172,
42,0.0280078,,19.2655,
42,0.0273689,,19.036,
42,0.0267916,,18.8256,
42,0.0262695,,18.6307,
42,0.025797,,18.4474,
42,0.0253689,,18.2721,
42,0.0249808,,18.1015,
42,0.0246288,,17.9326,
42,0.0243095,,17.7636,
42,0.0240206,,17.5929,
42,0.0237598,,17.4203,
42,0.0235259,,17.2461,
42,0.023318,,17.0715,
42,0.0231358,,16.8983,
42,0.0229797,,16.7287,
42,0.0228501,,16.565,
42,0.0227481,,16.4097,
42,0.022675,,16.2646,
42,0.0226323,,16.1317,
42,0.0226214,,16.0121,
42,0.0226437,,15.9065,
42,0.0227004,,15.8153,
42,0.0227921,,15.7383,
42,0.0229189,,15.6749,
42,0.0230802,,15.6243,
42,0.0232743,,15.5852,
42,0.0234986,,15.5564,
42,0.023749,,15.5367,
42,0.0240206,,15.5246,
42,0.0243072,,15.5187,
42,0.0246014,,15.5179,
42,0.0248952,,15.521,
42,0.0251797,,15.527,
42,0.0254457,,15.535,
42,0.0256842,,15.5442,
42,0.0258863,,15.5541,
42,0.0260442,,15.564,
42,0.026151,,15.5737,
42,0.0262014,,15.5829,
42,0.0261916,,15.5914,
42,0.0261198,,15.599,
42,0.0259864,,15.6057,
42,0.0257932,,15.6115,
42,0.0255443,,15.6164,
42,0.0252449,,15.6204,
42,0.0249019,,15.6237,
42,0.0245228,,15.6263,
42,0.0241156,,15.6282,
42,0.0236886,,15.6296,
42,0.0232497,,15.6306,
42,0.0228062,,15.6311,
42,0.0223645,,15.6314,
42,0.02193,,15.6315,
42,0.0215066,,15.6313,
42,0.0210973,,15.631,
42,0.0207037,,15.6307,
42,0.0203266,,15.6303,
42,0.0199655,,15.6298,
42,0.0196197,,15.6294,
42,0.0192879,,15.6289,
42,0.0189685,,15.6285,
42,0.0186602,,15.6281,
42,0.0183619,,15.6277,
42,0.018073,,15.6274,
42,0.0177931,,15.6272,
42,0.0175226,,15.6269,
42,0.0172623,,15.6267,
42,0.0170134,,15.6266,
42,0.0167774,,15.6265,
42,0.0165559,,15.6264,
42,0.0163506,,15.6263,
42,0.0161628,,15.6262,
42,0.0159936,,15.6262,
42,0.0158437,,15.6262,
42,0.0157133,,15.6262,
42,0.015602,,15.6262,
42,0.015509,,15.6262,
42,0.0154331,,15.6262,
42,0.0153728,,15.6262,
42,0.0153266,,15.6263,
42,0.0152927,,15.6263,
42,0.0152698,,15.6263,
42,0.0152566,,15.6263,
43,0.0740519,,8.88766,
43,0.0743388,,8.825,
43,0.0746034,,8.76736,
43,0.0748558,,8.71891,
43,0.0751079,,8.6847,
43,0.0753729,,8.67063,
43,0.0756649,,8.68348,
43,0.0759985,,8.73086,
43,0.0763881,,8.82104,
43,0.0768474,,8.96284,
43,0.077389,,9.16535,
43,0.0780235,,9.43762,
43,0.0787592,,9.7883,
43,0.079602,,10.2252,
43,0.0805541,,10.7548,
43,0.0816144,,11.3818,
43,0.0827782,,12.1087,
43,0.0840364,,12.935,
43,0.0853765,,13.8576,
43,0.0867817,,14.8699,
43,0.0882318,,15.9622,
43,0.0897038,,17.1216,
43,0.091172,,18.3326,
43,0.0926091,,19.5778,
43,0.0939871,,20.8381,
43,0.0952784,,22.0939,
43,0.0964569,,23.3259,
43,0.0974991,,24.516,
43,0.0983851,,25.6478,
43,0.0990998,,26.7072,
43,0.0996336,,27.6831,
43,0.0999831,,28.5671,
43,0.100151,,29.354,
43,0.100148,,30.0418,
43,0.0999902,,30.6308,
43,0.0996995,,31.124,
43,0.099304,,31.5266,
43,0.098836,,31.8452,
43,0.0983311,,32.088,
43,0.0978272,,32.2639,
43,0.0973631,,32.3823,
43,0.0969772,,32.4528,
43,0.0967066,,32.4852,
43,0.0965859,,32.4887,
43,0.0966461,,32.4724,
43,0.0969142,,32.4446,
43,0.0974126,,32.4133,
43,0.0981586,,32.3856,
43,0.0991645,,32.3684,
43,0.100438,,32.3673,
43,0.101981,,32.3879,
43,0.103792,,32.4345,
43,0.105865,,32.511,
43,0.108191,,32.6205,
43,0.110757,,32.7653,
43,0.11355,,32.9468,
43,0.116551,,33.1656,
43,0.119744,,33.4216,
43,0.123109,,33.7137,
43,0.126624,,34.0402,
43,0.13027,,34.3984,
43,0.134024,,34.7855,
43,0.137864,,35.1976,
43,0.141765,,35.6307,
43,0.145703,,36.08,
43,0.149651,,36.5405,
43,0.153582,,37.0067,
43,0.157468,,37.4728,
43,0.161278,,37.9329,
43,0.164981,,38.3812,
43,0.168544,,38.8118,
43,0.171937,,39.2198,
43,0.175127,,39.6005,
44,0.175127,,39.6005,
44,0.178083,,39.9504,
44,0.180777,,40.2666,
44,0.183183,,40.5476,
44,0.185279,,40.7928,
44,0.187047,,41.0026,
44,0.188475,,41.1781,
44,0.189554,,41.3213,
44,0.190285,,41.4348,
44,0.190671,,41.5215,
44,0.190721,,41.5846,
44,0.190452,,41.6272,
44,0.189883,,41.6526,
44,0.189039,,41.6639,
44,0.187945,,41.664,
44,0.186633,,41.6554,
44,0.185132,,41.6406,
44,0.183475,,41.6214,
44,0.181693,,41.5995,
44,0.179817,,41.5764,
44,0.177876,,41.5532,
44,0.175899,,41.5306,
44,0.173912,,41.5094,
44,0.17194,,41.4899,
44,0.170004,,41.4724,
44,0.168125,,41.457,
44,0.166325,,41.4438,
44,0.164621,,41.4328,
44,0.163032,,41.4237,
44,0.161578,,41.4164,
44,0.160277,,41.4109,
44,0.159149,,41.4068,
44,0.158217,,41.404,
44,0.157502,,41.4023,
44,0.157029,,41.4015,
44,0.156822,,41.4014,
44,0.156905,,41.4019,
44,0.157303,,41.4028,
44,0.158038,,41.4041,
44,0.15913,,41.4054,
44,0.160593,,41.4069,
44,0.162438,,41.4083,
44,0.164668,,41.4095,
44,0.167278,,41.4105,
44,0.170256,,41.4111,
44,0.17358,,41.4113,
44,0.177217,,41.4109,
44,0.181128,,41.4098,
44,0.185264,,41.408,
44,0.18957,,41.4053,
44,0.193984,,41.4016,
44,0.198441,,41.3968,
44,0.202875,,41.391,
44,0.207218,,41.3839,
44,0.211406,,41.3757,
44,0.21538,,41.3663,
44,0.219084,,41.3558,
44,0.222472,,41.3444,
44,0.225506,,41.3323,
44,0.228157,,41.3198,
44,0.230409,,41.3076,
44,0.232252,,41.2961,
44,0.233689,,41.2862,
44,0.234733,,41.2787,
44,0.235405,,41.2747,
44,0.235734,,41.2756,
44,0.235757,,41.2827,
44,0.235519,,41.2975,
44,0.235067,,41.3216,
44,0.234453,,41.3568,
44,0.233733,,41.4048,
44,0.232963,,41.467,
44,0.232199,,41.5451,
44,0.231498,,41.6401,
44,0.230912,,41.753,
44,0.23049,,41.8844,
44,0.23028,,42.0343,
44,0.230321,,42.2022,
44,0.230647,,42.3873,
44,0.231285,,42.5882,
44,0.232255,,42.8032,
44,0.233569,,43.0303,
44,0.235231,,43.2673,
44,0.237238,,43.5123,
44,0.239575,,43.7632,
44,0.242225,,44.0183,
44,0.245159,,44.276,
44,0.248343,,44.535,
44,0.251737,,44.7941,
44,0.255293,,45.0518,
44,0.258962,,45.3069,
44,0.262689,,45.5578,
44,0.266414,,45.8029,
44,0.27008,,46.04,
44,0.273625,,46.2671,
44,0.276991,,46.4822,
44,0.280119,,46.6833,
44,0.282956,,46.8685,
44,0.285452,,47.0367,
44,0.287563,,47.1868,
44,0.289252,,47.3184,
44,0.290492,,47.4317,
44,0.291261,,47.5271,
44,0.291549,,47.6055,
44,0.291354,,47.6682,
44,0.290682,,47.7167,
44,0.28955,,47.7524,
44,0.287979,,47.7771,
44,0.286,,47.7924,
44,0.283647,,47.8,
44,0.280957,,47.8013,
44,0.277973,,47.7976,
44,0.274735,,47.7903,
44,0.271286,,47.7803,
44,0.267669,,47.7685,
44,0.263922,,47.7556,
44,0.260086,,47.742,
44,0.256197,,47.7283,
44,0.25229,,47.7146,
44,0.248401,,47.701,
44,0.244561,,47.6878,
44,0.240803,,47.6748,
44,0.237158,,47.662,
44,0.233657,,47.6493,
44,0.23033,,47.6366,
44,0.227205,,47.624,
44,0.224309,,47.6113,
44,0.221667,,47.5987,
44,0.219298,,47.5861,
44,0.21722,,47.5739,
44,0.215443,,47.5624,
44,0.213974,,47.5521,
44,0.212811,,47.5435,
44,0.211946,,47.5375,
44,0.211365,,47.535,
44,0.211046,,47.5371,
44,0.210961,,47.5451,
44,0.211079,,47.5603,
44,0.211362,,47.5842,
44,0.211773,,47.6184,
44,0.21227,,47.6644,
44,0.212816,,47.7236,
44,0.213375,,47.7973,
44,0.213913,,47.8865,
44,0.214405,,47.9919,
44,0.214831,,48.1136,
44,0.215177,,48.2514,
44,0.21544,,48.4043,
44,0.215621,,48.5708,
44,0.215731,,48.7486,
44,0.215786,,48.935,
44,0.215806,,49.1267,
44,0.215815,,49.3202,
44,0.215837,,49.5118,
44,0.215898,,49.6981,
44,0.216017,,49.8758,
44,0.216213,,50.0421,
44,0.216495,,50.1948,
44,0.216867,,50.3323,
44,0.217324,,50.4538,
44,0.217854,,50.5588,
44,0.218435,,50.6476,
44,0.219041,,50.7209,
44,0.219637,,50.7796,
44,0.220185,,50.825,
44,0.220646,,50.8587,
44,0.220978,,50.8821,
44,0.221141,,50.8967,
44,0.221099,,50.9042,
44,0.22082,,50.9059,
44,0.220275,,50.9031,
44,0.219442,,50.897,
44,0.218307,,50.8885,
44,0.21686,,50.8785,
44,0.215094,,50.8678,
44,0.21301,,50.8568,
44,0.210611,,50.846,
44,0.207901,,50.8357,
44,0.204888,,50.8262,
44,0.201579,,50.8175,
44,0.197984,,50.8098,
44,0.194111,,50.803,
44,0.189973,,50.7971,
44,0.18558,,50.7921,
44,0.180949,,50.7879,
44,0.176097,,50.7844,
44,0.171047,,50.7814,
44,0.165829,,50.7791,
44,0.160475,,50.7771,
44,0.155026,,50.7755,
44,0.14953,,50.7742,
44,0.144039,,50.7732,
44,0.13861,,50.7724,
44,0.133306,,50.7718,
44,0.12819,,50.7714,
44,0.123327,,50.7713,
44,0.118779,,50.7715,
44,0.114607,,50.7721,
44,0.110866,,50.7731,
44,0.107602,,50.7748,
44,0.104857,,50.7773,
44,0.10266,,50.7806,
44,0.101033,,50.7851,
44,0.0999837,,50.7907,
44,0.0995134,,50.7979,
44,0.0996116,,50.8066,
44,0.100259,,50.817,
44,0.101427,,50.8293,
44,0.103082,,50.8435,
44,0.105181,,50.8596,
44,0.107681,,50.8774,
44,0.110531,,50.8967,
44,0.113679,,50.9171,
44,0.117075,,50.9381,
44,0.120664,,50.9588,
44,0.124395,,50.9783,
44,0.128217,,50.9952,
44,0.132082,,51.008,
44,0.135944,,51.0148,
44,0.139759,,51.0135,
44,0.143487,,51.0017,
44,0.147094,,50.9766,
44,0.150545,,50.9355,
44,0.153812,,50.8754,
44,0.156873,,50.7933,
44,0.159707,,50.6863,
44,0.162303,,50.5521,
44,0.164653,,50.3883,
44,0.166755,,50.1935,
44,0.168615,,49.9671,
44,0.170247,,49.7094,
44,0.171671,,49.4216,
44,0.172915,,49.1063,
44,0.174013,,48.7673,
44,0.175008,,48.4093,
44,0.175947,,48.0382,
44,0.176883,,47.6603,
44,0.177872,,47.2823,
44,0.178975,,46.9112,
44,0.180251,,46.5533,
44,0.181759,,46.2144,
44,0.183559,,45.8993,
44,0.185702,,45.6116,
44,0.188239,,45.354,
44,0.19121,,45.1279,
44,0.194651,,44.9334,
44,0.198589,,44.77,
44,0.203041,,44.636,
44,0.208015,,44.5296,
44,0.213513,,44.4479,
44,0.219524,,44.3883,
44,0.22603,,44.3478,
44,0.233005,,44.3234,
44,0.240413,,44.3122,
44,0.248212,,44.3115,
44,0.256353,,44.3189,
44,0.264777,,44.3322,
44,0.273423,,44.3495,
44,0.28222,,44.3692,
44,0.291096,,44.3899,
44,0.29997,,44.4105,
44,0.308761,,44.4302,
44,0.317383,,44.4483,
44,0.325749,,44.4643,
44,0.333772,,44.4778,
44,0.341365,,44.4887,
44,0.348442,,44.4967,
44,0.354922,,44.5018,
44,0.360727,,44.504,
44,0.365788,,44.5034,
44,0.370041,,44.5002,
44,0.373433,,44.4945,
44,0.37592,,44.4865,
44,0.37747,,44.4766,
44,0.378065,,44.4653,
44,0.377698,,44.4528,
44,0.376377,,44.44,
44,0.374122,,44.4275,
44,0.370969,,44.4161,
44,0.366963,,44.407,
44,0.362166,,44.4012,
44,0.356647,,44.4002,
44,0.350485,,44.4054,
44,0.343766,,44.4184,
44,0.336583,,44.4409,
44,0.329029,,44.4748,
44,0.321201,,44.5218,
44,0.313193,,44.5836,
44,0.305094,,44.6619,
44,0.29699,,44.758,
44,0.288958,,44.8729,
44,0.281068,,45.0072,
44,0.273379,,45.1614,
44,0.265943,,45.3349,
44,0.258797,,45.5271,
44,0.251972,,45.7366,
44,0.245489,,45.9618,
44,0.23936,,46.2007,
44,0.23359,,46.451,
44,0.228176,,46.7105,
44,0.223115,,46.977,
44,0.218396,,47.2484,
44,0.214009,,47.5226,
44,0.209941,,47.7978,
44,0.206181,,48.072,
44,0.202719,,48.3434,
44,0.199544,,48.6099,
44,0.196649,,48.8695,
44,0.194025,,49.1198,
44,0.191669,,49.3588,
44,0.189572,,49.5841,
44,0.187731,,49.7937,
44,0.186137,,49.9861,
44,0.18478,,50.1598,
44,0.18365,,50.3142,
44,0.18273,,50.449,
44,0.182,,50.5643,
44,0.181438,,50.6608,
44,0.181015,,50.7396,
44,0.180701,,50.8021,
44,0.180461,,50.8499,
44,0.180259,,50.8846,
44,0.180058,,50.908,
44,0.179822,,50.9219,
44,0.179517,,50.9281,
44,0.17911,,50.928,
44,0.178574,,50.9231,
44,0.177888,,50.9147,
44,0.177037,,50.904,
44,0.176012,,50.8917,
44,0.17481,,50.8788,
44,0.173437,,50.8658,
44,0.171903,,50.8532,
44,0.170222,,50.8414,
44,0.168413,,50.8305,
44,0.166496,,50.8207,
44,0.164491,,50.8121,
44,0.162417,,50.8047,
44,0.160291,,50.7985,
44,0.158126,,50.7933,
44,0.155927,,50.7891,
44,0.153699,,50.7859,
44,0.151436,,50.7834,
44,0.149132,,50.7816,
44,0.146773,,50.7804,
44,0.144342,,50.7796,
44,0.141824,,50.7791,
44,0.139199,,50.779,
44,0.136451,,50.779,
44,0.133568,,50.7792,
44,0.130542,,50.7794,
44,0.127368,,50.7797,
44,0.124054,,50.7799,
44,0.12061,,50.7801,
44,0.117056,,50.7803,
44,0.113419,,50.7804,
44,0.109732,,50.7804,
44,0.106033,,50.7803,
44,0.102367,,50.7802,
44,0.0987773,,50.7801,
44,0.0953112,,50.7801,
44,0.0920143,,50.78,
44,0.0889305,,50.7801,
44,0.0860999,,50.7804,
44,0.0835586,,50.7808,
44,0.0813371,,50.7816,
44,0.0794602,,50.7828,
44,0.0779464,,50.7845,
44,0.0768082,,50.7868,
44,0.0760522,,50.7898,
44,0.0756795,,50.7935,
44,0.0756862,,50.7981,
44,0.0760641,,50.8036,
44,0.076801,,50.8101,
44,0.0778819,,50.8176,
44,0.0792892,,50.8261,
44,0.0810031,,50.8356,
44,0.0830024,,50.8457,
44,0.0852648,,50.8565,
44,0.0877669,,50.8674,
44,0.090485,,50.8781,
44,0.0933949,,50.8881,
44,0.0964724,,50.8966,
44,0.0996936,,50.9028,
44,0.103035,,50.9056,
44,0.106475,,50.9039,
44,0.109993,,50.8965,
44,0.11357,,50.8818,
44,0.117192,,50.8584,
44,0.120846,,50.8248,
44,0.124524,,50.7793,
44,0.128224,,50.7206,
44,0.131948,,50.6473,
44,0.135704,,50.5585,
44,0.139506,,50.4534,
44,0.143374,,50.3319,
44,0.147336,,50.1944,
44,0.151422,,50.0416,
44,0.155671,,49.8753,
44,0.160124,,49.6976,
44,0.164828,,49.5113,
44,0.169832,,49.3196,
44,0.175187,,49.1262,
44,0.180944,,48.9345,
44,0.187156,,48.7483,
44,0.193871,,48.5706,
44,0.201136,,48.4044,
44,0.208992,,48.2517,
44,0.217474,,48.1143,
44,0.22661,,47.9929,
44,0.236417,,47.8881,
44,0.246903,,47.7995,
44,0.258063,,47.7265,
44,0.269878,,47.6681,
44,0.282315,,47.6231,
44,0.295325,,47.5899,
44,0.308842,,47.567,
44,0.322784,,47.5529,
44,0.337049,,47.546,
44,0.351523,,47.545,
44,0.366071,,47.5484,
44,0.380546,,47.5552,
44,0.394786,,47.5643,
