Sample,EIMMagnitude,EIMPhase,JointAngle,Mass,Time,RollingAverageMag,RollingAveragePhase
1,62.6517,4.12044,178.14999999999998,0,1700566329,50.814972,7.3578191
1,59.1739,6.71818,178.15499999999997,0,1700566329,50.888657,7.3669319
1,53.8098,10.4919,178.15749999999997,0,1700566329,50.921993,7.4113465
1,51.6051,9.90632,178.15875,0,1700566329,50.868829,7.4398006
1,53.9707,6.0295,178.159375,0,1700566329,50.83696900000001,7.4194825
1,58.5461,6.72818,178.15968750000002,0,1700566329,50.934358,7.4095697
1,60.0743,12.5725,178.15984375,0,1700566329,51.08151,7.452736600000001
1,56.6648,15.5748,178.159921875,0,1700566329,51.170692,7.5139934
1,50.5619,13.4695,178.1599609375,0,1700566329,51.180487,7.5632525
1,45.6108,10.4403,178.15998046875,0,1700566329,51.143513999999996,7.587548099999999
1,48.8064,7.47112,178.15999023437502,0,1700566329,51.141814000000004,7.569597300000001
1,59.8981,4.66969,178.15999511718752,0,1700566329,51.250004,7.5330311000000005
1,50.3057,4.39899,178.15999755859377,0,1700566329,51.266752000000004,7.5269398999999995
1,63.3682,6.84699,178.15999877929687,0,1700566329,51.406985000000006,7.5641492999999995
1,58.8217,9.62685,178.15999938964842,0,1700566329,51.482389999999995,7.5970159
1,56.9252,9.86304,178.1599996948242,0,1700566329,51.531998,7.572233300000001
1,54.3279,8.62874,178.1599998474121,0,1700566329,51.583684999999996,7.5307097
1,54.8157,10.5495,178.15999992370604,0,1700566329,51.674363,7.5337617
1,59.9068,12.1862,178.15999996185303,0,1700566329,51.804334999999995,7.5504277
1,60.866,8.42304,178.1599999809265,0,1700566329,51.92003,7.5459548
1,55.7507,4.8327,178.15999999046323,0,1700566329,51.988240000000005,7.5408029
1,51.3701,5.40044,178.1599999952316,0,1700566329,52.015757,7.547745
1,49.9615,7.11644,178.15999999761578,0,1700566329,52.03353,7.5636904000000005
1,49.8589,7.58312,178.1599999988079,0,1700566329,52.084497,7.5775567
1,50.8401,6.72742,178.15999999940396,0,1700566329,52.182138,7.5706560000000005
1,52.6526,6.5513,178.159999999702,0,1700566329,52.282723,7.553903699999999
1,53.8095,7.75609,178.15999999985098,0,1700566329,52.347828,7.551993200000001
1,53.1136,9.75566,178.1599999999255,0,1700566329,52.39432599999999,7.5792268
1,51.753,12.4722,178.15999999996274,0,1700566329,52.43314,7.630146
1,52.0658,13.6792,178.15999999998138,0,1700566329,52.45533299999999,7.669226500000001
1,52.1468,11.6219,178.1599999999907,0,1700566329,52.466868000000005,7.690913
1,50.0845,10.121,178.15999999999536,0,1700566329,52.448304,7.7296721999999995
1,51.6915,11.9334,178.1599999999977,0,1700566329,52.401357,7.791157500000001
1,58.2706,13.3232,178.15999999999883,0,1700566329,52.388743999999996,7.847544600000001
1,60.3026,12.9668,178.16,0,1700566329,52.422335,7.8936028
1,54.255,11.799,178.19,0,1700566329,52.450302,7.932384
1,49.9083,7.7735,178.20499999999998,0,1700566329,52.485175,7.9290096
1,54.001,4.15635,178.21249999999998,0,1700566329,52.601882,7.877900800000001
1,57.4295,6.00744,178.21625,0,1700566329,52.769718000000005,7.836240200000001
1,55.2401,8.55033,178.218125,0,1700566329,52.909217,7.829684599999999
1,54.7416,6.21571,178.2190625,0,1700566329,53.026385999999995,7.8081655
1,55.7282,2.28129,178.21953125,0,1700566329,53.110427,7.736535
1,55.0006,1.36017,178.21976562499998,0,1700566329,53.15472400000001,7.656469499999999
1,56.1619,2.88325,178.21988281249997,0,1700566329,53.230099,7.597549300000001
1,59.4927,3.99041,178.21994140624997,0,1700566329,53.36411700000001,7.539466600000001
1,58.7011,3.62087,178.219970703125,0,1700566329,53.463298,7.4743173
1,53.8452,2.53953,178.2199853515625,0,1700566329,53.431729000000004,7.4005898000000006
1,50.0193,2.52937,178.21999267578127,0,1700566329,53.31412100000001,7.3320799
1,48.4646,4.14275,178.21999633789062,0,1700566329,53.22642900000001,7.3127355
1,49.4619,5.08709,178.21999816894532,0,1700566329,53.17213699999999,7.3394034
1,50.2938,4.3481,178.21999908447265,0,1700566329,53.085881,7.3534361
1,49.1589,3.14208,178.21999954223634,0,1700566329,53.007726000000005,7.324392899999999
1,46.55,2.28324,178.21999977111818,0,1700566329,52.960744,7.2662653
1,45.1904,2.8269,178.2199998855591,0,1700566329,52.892141,7.2090609
1,48.2251,4.42456,178.21999994277957,0,1700566329,52.811691999999994,7.157504599999999
1,49.8096,5.572,178.21999997138977,0,1700566329,52.723238,7.0939776
1,49.2286,5.75291,178.21999998569487,0,1700566329,52.645756999999996,7.0422897
1,51.5754,5.41441,178.21999999284742,0,1700566329,52.652644,7.0358178
1,52.7103,5.59714,178.21999999642372,0,1700566329,52.721935,7.0603829
1,51.769,5.73527,178.21999999821185,0,1700566329,52.786474000000005,7.077168800000001
1,54.9439,4.63641,178.21999999910594,0,1700566329,52.880737999999994,7.044936799999999
1,59.663,2.91473,178.21999999955295,0,1700566329,53.026154,6.9719871
1,58.2951,2.6152,178.21999999977646,0,1700566329,53.131257000000005,6.9277539
1,53.6175,5.74275,178.21999999988822,0,1700566329,53.161863999999994,6.9548468
1,50.3547,9.04006,178.2199999999441,0,1700566329,53.193310999999994,7.0181052
1,47.7143,8.29415,178.21999999997206,0,1700566329,53.247807,7.0594825000000005
1,47.4829,8.37191,178.21999999998604,0,1700566329,53.278064,7.1021792
1,48.7741,10.928,178.21999999999304,0,1700566329,53.27043,7.174723800000001
1,48.7814,9.34669,178.2199999999965,0,1700566329,53.243431,7.2172001
1,49.9197,4.86137,178.22,0,1700566329,53.205397999999995,7.2023735
1,49.5797,2.7494,178.225,0,1700566329,53.159609,7.1603138
1,45.522,3.52491,178.2275,0,1700566329,53.122923,7.1103372
1,46.7278,5.59997,178.22875,0,1700566329,53.14804999999999,7.0540179
1,53.1551,6.9013,178.229375,0,1700566329,53.247464,6.986149899999999
1,53.4419,7.19863,178.2296875,0,1700566329,53.31659799999999,6.928149199999999
1,47.6098,6.51367,178.22984375,0,1700566329,53.261897,6.8986441
1,44.6322,7.22863,178.229921875,0,1700566329,53.14027,6.9139355
1,48.9273,11.4436,178.22996093749998,0,1700566329,53.075911999999995,6.9955067
1,56.212,13.3092,178.22998046875,0,1700566329,53.08934899999999,7.0851322
1,58.089,11.4634,178.229990234375,0,1700566329,53.103623000000006,7.113764300000001
1,53.2724,11.0289,178.2299951171875,0,1700566329,53.05663500000001,7.1143473
1,51.3971,10.1988,178.22999755859377,0,1700566329,52.98167200000001,7.128176400000001
1,56.3455,8.25187,178.22999877929686,0,1700566329,52.968928,7.147605899999999
1,56.916,7.92269,178.2299993896484,0,1700566329,52.995456999999995,7.1628045
1,51.4828,7.50914,178.2299996948242,0,1700566329,52.993929,7.1659489
1,53.1187,7.06665,178.2299998474121,0,1700566329,53.044524,7.171478199999999
1,61.6572,7.55128,178.22999992370603,0,1700566329,53.230851,7.2039941999999995
1,63.2801,7.16572,178.22999996185303,0,1700566329,53.448994,7.2515263999999995
1,54.5954,6.54167,178.2299999809265,0,1700566329,53.54132,7.298924500000001
1,46.483,6.83849,178.22999999046323,0,1700566329,53.520613,7.3339751
1,46.0534,7.3445,178.2299999952316,0,1700566329,53.508675000000004,7.340192400000001
1,48.5421,8.11691,178.22999999761578,0,1700566329,53.47890099999999,7.3523167
1,49.4321,8.95354,178.2299999988079,0,1700566329,53.329414,7.397754299999999
1,49.2969,8.43156,178.22999999940396,0,1700566329,53.319326000000004,7.432921599999999
1,51.2867,7.49765,178.229999999702,0,1700566329,53.232259000000006,7.439063099999999
1,57.4512,7.11939,178.22999999985097,0,1700566329,53.258202000000004,7.4281649000000005
1,62.5692,6.48371,178.2299999999255,0,1700566329,53.326057,7.393025
1,59.4139,5.83153,178.22999999996273,0,1700566329,53.355042000000005,7.3460313
1,49.9551,4.52994,178.22999999998137,0,1700566329,53.280424000000004,7.308408999999999
1,45.6807,2.9079,178.2299999999907,0,1700566329,53.130176,7.2856614
1,49.2585,3.46935,178.22999999999536,0,1700566329,52.996244,7.279150499999999
1,50.6686,5.36199,178.2299999999977,0,1700566329,52.911191,7.2655886
1,48.8786,6.48278,178.22999999999882,0,1700566329,52.861879,7.2254974
1,47.9899,6.73949,178.2299999999994,0,1700566329,52.82572700000001,7.1938291
1,44.7609,5.30429,178.23,0,1700566329,52.73362899999999,7.186577
1,40.1131,3.1253,178.2,0,1700566329,52.549299,7.1505482
1,41.22,4.18527,178.185,0,1700566329,52.360756,7.0666759
1,48.8394,8.20592,178.1775,0,1700566329,52.282502,6.992987099999999
1,53.8343,9.31746,178.17374999999998,0,1700566329,52.315225999999996,6.951466700000001
1,49.7267,6.3745,178.171875,0,1700566329,52.356385,6.9108087000000005
1,44.7788,4.63246,178.17093749999998,0,1700566329,52.316109,6.8824221
1,45.9258,5.76854,178.17046875,0,1700566330,52.176386,6.893410599999999
1,47.1757,8.54091,178.170234375,0,1700566330,52.14508599999999,6.9348298
1,47.4699,11.4733,178.1701171875,0,1700566330,51.98610299999999,6.9810929
1,47.2831,11.9729,178.17005859375,0,1700566330,51.870717000000006,7.004553400000001
1,43.4713,11.946,178.170029296875,0,1700566330,51.73617799999999,7.025383
1,41.4678,12.0896,178.17001464843747,0,1700566330,51.607577,7.0599916
1,44.911,8.87662,178.17000732421872,0,1700566330,51.50853,7.0432628
1,50.7492,5.91526,178.17000366210937,0,1700566330,51.416954000000004,6.9805534
1,55.2983,7.1192,178.17000183105466,0,1700566330,51.361277,6.967515000000001
1,53.6026,7.66799,178.17000091552734,0,1700566330,51.339796,6.9958678999999995
1,48.3457,5.09875,178.17000045776365,0,1700566330,51.309552,6.992850999999999
1,45.7401,2.77041,178.1700002288818,0,1700566330,51.267338,6.9493907
1,45.9179,3.72146,178.17000011444088,0,1700566330,51.227928,6.9107741
1,50.7336,7.86019,178.17000005722042,0,1700566330,51.226862999999994,6.9221018
1,57.1015,11.0782,178.17000002861022,0,1700566330,51.27135200000001,6.967370800000001
1,56.8321,9.95286,178.17000001430512,0,1700566330,51.301578,6.9893385
1,54.1978,6.28375,178.17000000715257,0,1700566330,51.31242,6.9546194
1,53.5853,3.79446,178.17000000357626,0,1700566330,51.330743000000005,6.8678420000000004
1,51.0635,3.34982,178.17000000178814,0,1700566330,51.32072,6.764548199999999
1,48.4277,4.33591,178.17000000089405,0,1700566330,51.283529,6.691688299999999
1,48.3113,5.57032,178.17000000044703,0,1700566330,51.265797,6.6461815
1,50.597,5.0339,178.17000000022352,0,1700566330,51.254852,6.5771865
1,54.7256,4.58808,178.17000000011177,0,1700566330,51.219402,6.489835299999999
1,56.2047,6.15474,178.1700000000559,0,1700566330,51.178423,6.4217147
1,55.358,7.55856,178.17000000002793,0,1700566330,51.189453,6.379310300000001
1,55.9943,7.85573,178.17000000001394,0,1700566330,51.250313000000006,6.3801326000000005
1,55.834,7.00608,178.17000000000695,0,1700566330,51.268643000000004,6.408629899999999
1,55.6277,4.85682,178.17000000000348,0,1700566330,51.250625,6.3971237
1,56.5117,3.23783,178.17,0,1700566330,51.263341,6.343998700000001
1,53.013,5.37293,178.195,0,1700566330,51.246055000000005,6.3355709000000004
1,47.0705,10.4469,178.20749999999998,0,1700566330,51.159478,6.4172270000000005
1,45.5494,12.6356,178.21375,0,1700566330,51.064966,6.5299813
1,49.384,11.2064,178.21687500000002,0,1700566330,50.997187,6.6132128
1,55.4022,9.12499,178.2184375,0,1700566330,50.956282,6.6645586
1,56.5195,5.87626,178.21921874999998,0,1700566330,50.93446599999999,6.6871125000000005
1,52.8385,3.30658,178.219609375,0,1700566330,50.924398999999994,6.694783
1,52.0747,4.04586,178.21980468750002,0,1700566330,50.944953,6.7099478999999995
1,54.7138,6.46111,178.21990234375,0,1700566330,51.007445,6.733131500000001
1,57.7957,8.11776,178.21995117187498,0,1700566330,51.090783,6.7634382
1,57.9781,7.26731,178.2199755859375,0,1700566330,51.167626,6.7926303
1,54.0636,5.2384,178.21998779296877,0,1700566330,51.21667299999999,6.8135935000000005
1,51.4455,4.7091,178.21999389648437,0,1700566330,51.26562800000001,6.8378521
1,51.6819,4.72403,178.21999694824217,0,1700566330,51.330543,6.856823400000001
1,50.9447,4.64623,178.2199984741211,0,1700566330,51.357739,6.8590401
1,49.6559,5.02915,178.21999923706056,0,1700566330,51.356201999999996,6.853611600000001
1,51.0922,4.69201,178.21999961853027,0,1700566330,51.374838,6.8430026
1,53.4665,4.08854,178.21999980926512,0,1700566330,51.393749,6.8297438999999995
1,54.7836,5.47997,178.21999990463257,0,1700566330,51.414482,6.8285722
1,57.9779,7.34505,178.2199999523163,0,1700566330,51.47657099999999,6.84467
1,60.9308,7.03304,178.21999997615814,0,1700566330,51.53644,6.8686363
1,58.9259,7.58005,178.21999998807905,0,1700566330,51.529069,6.9152895
1,55.598,10.0711,178.21999999403954,0,1700566330,51.502098,6.989848500000001
1,53.9969,9.49229,178.21999999701978,0,1700566330,51.505892,7.0273439
1,50.2869,6.5576,178.21999999850988,0,1700566330,51.505214,7.0025193
1,45.3116,5.38821,178.21999999925492,0,1700566330,51.481187,6.9734599
1,45.8503,5.08228,178.21999999962748,0,1700566330,51.464861,6.940563599999999
1,51.5885,5.47596,178.21999999981375,0,1700566330,51.493005000000004,6.8860432
1,55.4421,7.24872,178.21999999990686,0,1700566330,51.55961200000001,6.8650635
1,54.0316,8.08514,178.21999999995342,0,1700566330,51.600730999999996,6.8973012
1,49.16,8.70393,178.21999999997672,0,1700566330,51.596534,6.9568465
1,46.7047,10.9869,178.21999999998837,0,1700566330,51.608360999999995,7.0314664
1,49.2125,11.2272,178.21999999999417,0,1700566330,51.633208,7.0877387
1,48.3355,7.67327,178.21999999999707,0,1700566330,51.585012000000006,7.0954584
1,42.8537,4.78123,178.22,0,1700566330,51.479130000000005,7.071284400000001
1,44.8626,5.24834,178.235,0,1700566330,51.45165800000001,7.0586311
1,52.5423,6.61968,178.2425,0,1700566330,51.530758999999996,7.0525416000000005
1,52.9016,6.23408,178.24625,0,1700566330,51.570502,7.0004463999999995
1,48.3301,5.95915,178.24812500000002,0,1700566330,51.491683,6.9269459
1,47.5628,7.7398,178.2490625,0,1700566330,51.38642099999999,6.889709900000001
1,50.2174,9.33186,178.24953125000002,0,1700566330,51.355871,6.8727395
1,51.7274,8.6118,178.249765625,0,1700566330,51.359173999999996,6.856869499999999
1,50.8137,5.72814,178.2498828125,0,1700566330,51.303856,6.8316322000000005
1,50.7342,3.71945,178.24994140625,0,1700566330,51.242038,6.7895997999999995
1,52.0224,6.64872,178.249970703125,0,1700566330,51.247434000000005,6.7809956
1,53.6395,10.9906,178.2499853515625,0,1700566330,51.25264200000001,6.8202351
1,54.4415,9.73267,178.24999267578124,0,1700566330,51.180485,6.842049
1,51.4063,6.375,178.24999633789062,0,1700566330,51.061747,6.834141800000001
1,47.8017,6.52263,178.2499981689453,0,1700566330,50.99381,6.8339514
1,47.3718,8.14672,178.24999908447265,0,1700566330,51.002698,6.847033700000001
1,49.4466,10.4279,178.2499995422363,0,1700566330,51.036629999999995,6.8778676999999995
1,54.4341,13.1443,178.24999977111815,0,1700566330,51.09555,6.9281416
1,56.756,12.8961,178.24999988555908,0,1700566330,51.168789,6.967567200000001
1,52.7738,9.56468,178.24999994277954,0,1700566330,51.203557999999994,6.9788984
1,49.9861,7.45167,178.24999997138977,0,1700566330,51.190552,6.9784386000000005
1,50.7199,8.22816,178.2499999856949,0,1700566330,51.12323899999999,6.9895263
1,49.909,8.00159,178.24999999284745,0,1700566330,50.996637,7.0047051
1,47.7451,5.49415,178.24999999642372,0,1700566330,50.879948999999996,7.0013313
1,48.0853,5.43711,178.24999999821188,0,1700566330,50.861251,7.010403
1,50.8388,8.69898,178.24999999910594,0,1700566330,50.912832,7.068313799999999
1,52.2322,9.67003,178.24999999955298,0,1700566330,50.942569000000006,7.1303206
1,51.0669,7.62739,178.2499999997765,0,1700566330,50.946552000000004,7.1529746
1,51.3335,8.76632,178.24999999988825,0,1700566330,50.971101,7.17581
1,55.3569,13.9395,178.24999999994412,0,1700566330,51.044771,7.247810099999999
1,56.2505,15.5541,178.24999999997206,0,1700566330,51.159667,7.350308200000001
1,52.7516,10.8591,178.24999999998602,0,1700566330,51.286052,7.427646200000001
1,51.0796,6.59426,178.249999999993,0,1700566330,51.384648,7.451736100000001
1,47.5833,7.75418,178.2499999999965,0,1700566330,51.372087,7.4472187000000005
1,44.3768,11.6787,178.24999999999824,0,1700566330,51.27751200000001,7.470831099999999
1,46.7327,11.411,178.25,0,1700566330,51.247572,7.521196100000001
1,47.234,5.8062,178.245,0,1700566330,51.272124000000005,7.5329335
1,45.9731,2.4533,178.2425,0,1700566330,51.272597000000005,7.4997811
1,46.6767,4.30006,178.24125,0,1700566330,51.267607000000005,7.457372600000001
1,46.6254,7.04021,178.24062500000002,0,1700566330,51.259162,7.413041700000001
1,47.6625,7.32522,178.24031250000002,0,1700566330,51.262955999999996,7.366564899999999
1,49.9354,5.19471,178.24015625,0,1700566330,51.327597000000004,7.2990520000000005
1,50.1221,4.20021,178.24007812500003,0,1700566330,51.414139999999996,7.2201581
1,49.8745,5.97823,178.24003906250002,0,1700566330,51.463775,7.191174200000001
1,50.3327,6.95967,178.24001953125003,0,1700566330,51.459610000000005,7.2016183
1,49.2544,5.76331,178.24000976562502,0,1700566330,51.399171,7.188059399999999
1,48.1264,5.15768,178.2400048828125,0,1700566330,51.344409000000006,7.162956300000001
1,49.2842,5.12259,178.24000244140626,0,1700566330,51.35379400000001,7.1631947
1,53.1135,5.15872,178.24000122070314,0,1700566330,51.427528,7.1870778
1,58.0809,7.13764,178.24000061035156,0,1700566330,51.549158,7.2212396000000005
1,59.5128,9.46393,178.24000030517578,0,1700566330,51.636950000000006,7.237277000000001
1,56.436,10.8471,178.2400001525879,0,1700566330,51.630295,7.234965999999999
1,53.056,12.5316,178.24000007629394,0,1700566330,51.59253400000001,7.2607534
1,51.7086,11.0733,178.24000003814697,0,1700566330,51.567642000000006,7.308648900000001
1,50.7497,7.27874,178.24000001907348,0,1700566330,51.53928599999999,7.3434916999999995
1,49.9874,8.44468,178.24000000953674,0,1700566330,51.528525,7.3944403
1,51.3063,11.5857,178.24000000476838,0,1700566330,51.557311,7.4669382
1,53.1625,9.17171,178.2400000023842,0,1700566330,51.605823,7.5029521
1,53.0086,4.72986,178.2400000011921,0,1700566330,51.62993900000001,7.4999117
1,51.8962,4.77594,178.24000000059607,0,1700566330,51.601645,7.5017903
1,52.6822,6.77764,178.24000000029804,0,1700566330,51.56642,7.508019300000001
1,55.1203,6.47361,178.24000000014902,0,1700566330,51.564043,7.497169799999999
1,54.2081,7.14856,178.24000000007453,0,1700566330,51.546181,7.4900981
1,48.9786,10.5932,178.24000000003727,0,1700566330,51.47762699999999,7.525969299999999
1,47.0696,11.1622,178.24000000001865,0,1700566330,51.392046,7.5890231
1,47.6184,8.24658,178.24000000000933,0,1700566330,51.303112999999996,7.6391106
1,43.6141,6.91799,178.24000000000467,0,1700566330,51.209124,7.6545612
1,42.1015,6.77457,178.24000000000234,0,1700566330,51.159434000000005,7.6178379
1,47.5468,6.91448,178.24000000000117,0,1700566330,51.179408,7.5606267
1,52.2687,8.34875,178.24000000000058,0,1700566330,51.208255,7.5320502
1,53.9512,8.21205,178.24,0,1700566330,51.193745,7.5229208
1,54.7719,7.24541,178.28,0,1700566330,51.176269000000005,7.536612299999999
1,52.5325,9.06831,178.3,0,1700566330,51.17320900000001,7.5942296
1,46.1874,10.8139,178.31,0,1700566330,51.114336,7.661910000000001
1,44.1136,9.5627,178.315,0,1700566330,51.008334,7.6929259000000005
1,49.57,7.37412,178.3175,0,1700566330,50.92607700000001,7.6854895
1,52.4755,6.72814,178.31875,0,1700566330,50.871050999999994,7.680097800000001
1,49.2151,6.66362,178.31937499999998,0,1700566330,50.82256600000001,7.694349999999999
1,45.4556,4.99335,178.3196875,0,1700566330,50.76266699999999,7.6971925
1,45.2816,3.46034,178.31984375,0,1700566330,50.698664,7.6845555999999995
1,49.8646,4.39915,178.31992187499998,0,1700566330,50.687863,7.6820848
1,54.5248,6.81511,178.31996093749999,0,1700566330,50.736552,7.6999444
1,55.2365,7.8745,178.31998046874997,0,1700566330,50.777995000000004,7.7317693
1,55.022,6.09771,178.31999023437498,0,1700566330,50.793549999999996,7.751861
1,53.9571,3.69513,178.3199951171875,0,1700566330,50.785285,7.7340126
1,50.1431,3.54913,178.31999755859374,0,1700566330,50.706936999999996,7.6960534
1,48.6093,5.27434,178.31999877929687,0,1700566330,50.583721999999995,7.6784664
1,51.6159,5.79159,178.31999938964844,0,1700566330,50.510622000000005,7.6605818
1,52.7505,4.76277,178.31999969482422,0,1700566330,50.482147,7.607498499999999
1,52.2373,4.99098,178.3199998474121,0,1700566330,50.464551,7.562485400000001
1,54.1495,7.08706,178.31999992370606,0,1700566330,50.503176999999994,7.567779999999999
1,55.1464,8.60116,178.31999996185303,0,1700566330,50.601525,7.5999095
1,54.0953,8.04512,178.31999998092653,0,1700566330,50.683975000000004,7.6295379
1,51.4003,7.67568,178.31999999046326,0,1700566330,50.682092999999995,7.6515351
1,48.9949,7.85036,178.31999999523163,0,1700566330,50.617621,7.657551499999999
1,52.393,5.92563,178.3199999976158,0,1700566330,50.601235,7.6359564
1,56.7801,4.11895,178.3199999988079,0,1700566330,50.677436,7.5901065999999995
1,53.6312,5.11622,178.31999999940393,0,1700566330,50.746701,7.531399799999999
1,46.2622,5.56501,178.31999999970196,0,1700566330,50.717197999999996,7.4747779
1,43.3493,4.05309,178.31999999985098,0,1700566330,50.667336,7.438576100000001
1,46.3533,3.39297,178.31999999992547,0,1700566330,50.702332,7.4246935
1,49.2033,4.21673,178.31999999996273,0,1700566330,50.745739,7.414377399999999
1,48.442,5.44003,178.31999999998135,0,1700566330,50.704736000000004,7.402580899999999
1,47.1847,5.71517,178.31999999999067,0,1700566330,50.647567,7.3973918
1,48.7544,4.39909,178.31999999999533,0,1700566330,50.651810000000005,7.3817912
1,52.8845,3.32386,178.32,0,1700566330,50.705027,7.3376318
1,57.9721,4.61125,178.32,0,1700566330,50.782574,7.290425699999999
1,62.4373,7.23305,178.32,0,1700566330,50.889673,7.2766382
1,63.5637,7.64202,178.32,0,1700566330,51.01717299999999,7.295776999999999
1,59.5809,6.93627,178.32,0,1700566330,51.105639999999994,7.3279452
1,53.1591,8.21689,178.32,0,1700566330,51.117006999999994,7.3436269
1,50.2185,8.98507,178.32,0,1700566330,51.082797,7.3235716
1,52.5885,8.36498,178.32,0,1700566330,51.064267,7.3098947
1,54.0025,8.13251,178.32,0,1700566330,51.090229,7.327469799999999
1,51.4024,8.49661,178.32,0,1700566330,51.126236,7.3472096
1,49.0095,9.17018,178.32,0,1700566330,51.142613000000004,7.3574442
1,48.5745,9.24401,178.32,0,1700566330,51.133891999999996,7.345605300000001
1,51.1413,8.86935,178.32,0,1700566330,51.100964,7.3028558
1,53.9537,7.15247,178.32,0,1700566330,51.072941,7.2454195
1,49.3856,4.22236,178.32,0,1700566330,51.03905900000001,7.1919963
1,43.3794,3.51895,178.32,0,1700566330,50.972992000000005,7.1526691
1,47.0757,5.22316,178.32,0,1700566330,50.93655,7.1226191
1,52.3089,7.12996,178.32,0,1700566330,50.96054899999999,7.1139028
1,51.1979,7.97262,178.32,0,1700566330,50.995077,7.1386875
1,52.2384,8.44376,178.32,0,1700566330,51.036607999999994,7.168754
1,56.4723,9.97289,178.32,0,1700566330,51.092943000000005,7.1814931
1,57.8299,9.93426,178.32,0,1700566330,51.14892,7.1841354
1,55.7358,6.68091,178.32,0,1700566330,51.195609000000005,7.174670600000001
1,51.5824,5.16637,178.32,0,1700566330,51.198098,7.1386711
1,49.9837,8.34742,178.32,0,1700566330,51.144366,7.0827503
1,51.2951,10.9832,178.32,0,1700566330,51.094812000000005,7.037041299999999
1,50.946,9.55288,178.32,0,1700566330,51.076755999999996,7.023979099999999
1,49.7944,7.95447,178.32,0,1700566330,51.063904,7.0375812
1,49.5691,7.69751,178.32,0,1700566330,51.083762,7.037014500000001
1,50.7745,6.73101,178.32,0,1700566330,51.147738999999994,6.9875376000000005
1,52.0656,7.33254,178.32,0,1700566330,51.20106800000001,6.946753
1,52.1388,9.65885,178.32,0,1700566330,51.250116,6.985279500000001
1,53.7292,9.05318,178.32,0,1700566330,51.327676999999994,7.0512783
1,53.004,6.79029,178.32,0,1700566330,51.39095,7.076180599999999
1,46.0038,5.93264,178.32,0,1700566330,51.384734,7.065104899999999
1,41.08,4.30333,178.32,0,1700566330,51.318909000000005,7.034886
1,42.6827,3.59429,178.34,0,1700566330,51.246382000000004,7.0188818
1,46.8374,7.95427,178.35000000000002,0,1700566330,51.213535,7.0564224
1,51.673,12.5573,178.35500000000002,0,1700566330,51.23152,7.1222131
1,54.0922,11.7892,178.35750000000002,0,1700566330,51.26911499999999,7.1705084
1,50.8087,8.88381,178.35875000000001,0,1700566330,51.284658,7.2017134
1,45.3805,6.84323,178.359375,0,1700566330,51.257199,7.218568899999999
1,42.4453,4.96106,178.3596875,0,1700566330,51.18881,7.2169536
1,42.6173,3.69133,178.35984375,0,1700566330,51.083847999999996,7.2022797
1,45.0117,4.10926,178.359921875,0,1700566330,50.953156,7.1719959
1,48.1734,5.88677,178.3599609375,0,1700566330,50.839762,7.1362242999999985
1,53.331,7.42665,178.35998046875,0,1700566330,50.80871200000001,7.102019800000001
1,59.6409,7.59628,178.359990234375,0,1700566330,50.87456099999999,7.0526666
1,59.7106,5.85833,178.3599951171875,0,1700566330,50.954581,7.000516899999999
1,53.4469,4.0765,178.35999755859376,0,1700566330,50.981553000000005,6.968494499999999
1,49.7958,5.11899,178.3599987792969,0,1700566330,50.979637000000004,6.935237600000001
1,49.403,7.28234,178.35999938964846,0,1700566330,50.960604000000004,6.8922039999999996
1,48.954,7.57244,178.35999969482424,0,1700566330,50.918518999999996,6.8762113
1,52.1513,6.77276,178.35999984741213,0,1700566330,50.909946,6.896640299999999
1,56.0163,7.10048,178.35999992370608,0,1700566330,50.951147,6.9198857
1,52.3578,7.36601,178.35999996185305,0,1700566330,50.947903000000004,6.925769399999999
1,45.7872,6.27606,178.35999998092655,0,1700566330,50.854572,6.923793900000001
1,45.0647,6.59562,178.35999999046328,0,1700566330,50.763138,6.918264499999999
1,46.8416,7.47266,178.35999999523165,0,1700566330,50.741768,6.8870591
1,45.4268,5.72871,178.35999999761583,0,1700566330,50.725339999999996,6.832724199999999
1,45.4094,4.16244,178.35999999880792,0,1700566330,50.703250000000004,6.7918828
1,47.3414,4.42907,178.35999999940395,0,1700566330,50.740522999999996,6.766993600000001
1,46.9152,5.32622,178.35999999970198,0,1700566330,50.78866,6.752510099999999
1,48.3001,8.21362,178.359999999851,0,1700566330,50.796192999999995,6.765501499999999
1,52.1609,10.303,178.3599999999255,0,1700566330,50.795115,6.785044
1,53.4688,8.26287,178.35999999996275,0,1700566330,50.790290999999996,6.7855522
1,51.4902,6.69037,178.35999999998137,0,1700566330,50.757474,6.7800018
1,47.1609,6.90791,178.3599999999907,0,1700566330,50.703758,6.7583978
1,44.9282,4.95891,178.35999999999535,0,1700566330,50.691166,6.6998479
1,49.5222,3.59296,178.35999999999768,0,1700566330,50.745252,6.6401505
1,57.8211,5.79994,178.36,0,1700566330,50.827763,6.6244087
1,62.6703,8.28256,178.34,0,1700566330,50.929711,6.6399529
1,60.333,10.5641,178.32999999999998,0,1700566330,51.04089,6.678957700000001
1,54.2773,12.4708,178.325,0,1700566330,51.129107000000005,6.753732199999999
1,51.484,12.0338,178.3225,0,1700566330,51.191131000000006,6.8394668
1,55.0824,10.8351,178.32125,0,1700566330,51.243308999999996,6.9038263
1,59.2281,8.24303,178.320625,0,1700566330,51.290342,6.9181055
1,58.1509,4.59724,178.3203125,0,1700566330,51.319486,6.8853329
