"freq_1", "freq_2", "freq_3", "freq_4", "freq_5", "freq_6", "freq_7", "freq_8", "freq_9", "freq_10", "freq_11", "freq_12", "freq_13", "freq_14", "freq_15"
30.9456,130.086,171.564,267.267,236.972,128.856,46.3013,39.8821,26.3581,21.8852,19.7178,18.6132,18.7235,15.4631,13.9612
31.8779,134.344,180.303,274.582,240.108,129.574,46.6963,40.0588,26.5258,22.0183,19.9088,18.7713,18.8033,15.5918,14.1158
33.2265,139.35,189.61,291.11,241.11,130.579,47.5542,40.4271,26.8316,22.2409,20.0546,18.8631,19.5445,15.9438,14.3518
32.8085,137.605,187.252,287.47,238.088,128.946,46.97,39.9315,26.5049,21.9692,19.8103,18.6355,19.3102,15.7568,14.1841
32.4041,135.908,184.95,283.909,235.133,127.357,46.4103,39.4551,26.1892,21.7057,19.5726,18.4124,19.0771,15.5678,14.0158
32.0076,134.244,182.687,280.428,232.259,125.81,45.853,38.9837,25.8855,21.4563,19.3451,18.1955,18.8515,15.386,13.8553
31.6197,132.617,180.481,277.038,229.457,124.301,45.3124,38.5228,25.5828,21.2085,19.1227,17.9838,18.6292,15.2062,13.6955
31.2412,131.032,178.331,273.73,226.722,122.83,44.7905,38.0817,25.2958,20.9739,18.9142,17.7855,18.4186,15.0351,13.5425
30.8872,129.559,176.389,270.747,224.374,121.662,44.4016,37.7021,25.0601,20.7791,18.7459,17.6349,18.2588,14.9158,13.4353
30.8206,128.966,175.758,269.499,224.011,122.085,45.0145,38.2429,26.2043,22.3664,18.8934,17.7325,18.3147,14.9904,13.5312
30.5407,127.773,174.241,266.934,221.91,121.121,44.923,38.2037,26.2908,22.4923,19.0389,17.8688,18.4301,15.1329,13.6737
30.5826,127.956,175.035,266.368,220.818,120.582,45.0045,38.173,26.3356,22.5933,19.165,17.9926,18.5422,15.2618,13.7964
30.49,127.685,175.278,265.54,219.69,120.16,45.3358,38.327,26.401,22.643,19.2137,17.9817,18.4823,15.2343,13.775
30.1745,126.399,173.694,263.121,217.768,119.3,45.2771,38.2235,26.3134,22.5329,19.0799,17.8248,18.3078,15.087,13.6358
29.8641,125.314,172.902,262.006,216.848,118.731,45.1002,37.9513,26.1263,22.3695,18.9074,17.6535,18.14,14.9564,13.5188
29.6109,124.241,171.543,259.736,215.052,117.974,45.056,37.8795,26.0933,22.2678,18.7587,17.4859,17.9592,14.811,13.3881
29.2985,122.96,169.909,257.324,213.198,117.184,44.9957,37.7416,25.9739,22.1546,18.6505,17.3639,17.8115,14.68,13.2614
29.0132,121.78,168.419,255.109,211.546,116.435,44.8582,37.6279,25.9558,22.1116,18.5762,17.2593,17.6754,14.5572,13.1457
31.3467,132.233,189.894,279.149,229.664,127.856,45.5897,37.9594,26.2156,22.2953,18.7113,17.3516,18.3417,14.9855,13.3949
31.1242,131.22,188.452,276.751,227.774,127.027,45.5627,37.9615,26.3539,22.4961,18.8878,17.4734,18.4508,15.1326,13.5412
31.1433,131.147,188.685,276.182,227.08,126.573,45.5684,38.0065,26.4792,22.6172,19.0346,17.6049,18.5432,15.25,13.6571
31.7712,133.875,194.007,280.322,228.844,127.045,45.9563,38.213,26.6677,22.7676,19.1939,17.728,18.6314,15.3925,13.813
32.9794,138.5,202.435,291.403,243.598,127.871,46.6467,41.0286,28.6738,22.9371,19.3172,18.4565,19.16,15.8678,14.1448
32.6479,137.112,200.413,288.481,241.151,126.59,46.1861,40.6238,28.3933,22.7135,19.1296,18.2779,18.9736,15.7135,14.0072
32.3226,135.759,198.461,285.656,238.774,125.337,45.7318,40.2251,28.1161,22.4913,18.9423,18.0997,18.7894,15.5618,13.8723
32.0039,134.426,196.524,282.864,236.439,124.116,45.2898,39.832,27.8423,22.2732,18.7599,17.9272,18.6096,15.4128,13.7412
31.6911,133.114,194.608,280.103,234.136,122.914,44.8572,39.4529,27.5827,22.0681,18.5881,17.7609,18.4345,15.2694,13.616
31.3843,131.827,192.731,277.4,231.881,121.739,44.4377,39.083,27.3251,21.8618,18.4156,17.5964,18.2631,15.1292,13.4909
31.1183,130.674,191.033,274.893,229.833,120.738,44.1411,38.8161,27.1403,21.6952,18.2698,17.4642,18.1404,15.0439,13.4101
31.0027,130.087,190.202,273.36,228.986,121.048,44.9227,39.4276,28.0183,22.9851,18.3938,17.5449,18.1868,15.1031,13.488
30.7728,129.103,188.826,271.245,227.257,120.301,44.8614,39.3849,28.0655,23.0764,18.5185,17.662,18.2782,15.2036,13.5892
30.7852,129.123,189.096,270.529,226.243,119.859,44.9222,39.3642,28.1044,23.1485,18.6107,17.7525,18.3565,15.297,13.6904
30.72,128.882,189.096,269.878,225.587,119.811,45.2617,39.4752,28.1604,23.1714,18.5995,17.6989,18.2985,15.2927,13.7122
30.4504,127.786,187.611,267.836,224.146,119.478,45.4717,39.4186,28.0273,23.0394,18.4831,17.5783,18.1695,15.1834,13.6067
30.2978,127.078,186.974,267.111,223.613,119.052,45.3007,39.2566,27.8942,22.8977,18.3613,17.4477,18.0215,15.0627,13.504
30.0816,126.198,185.837,265.419,222.32,118.626,45.4534,39.3525,27.9331,22.8407,18.2814,17.3604,17.9096,14.9566,13.4044
29.8291,125.186,184.504,263.57,220.883,118.014,45.3818,39.2363,27.8372,22.7577,18.226,17.2784,17.7866,14.8445,13.3021
29.6101,124.293,183.402,261.995,219.532,117.292,45.2333,39.125,27.7379,22.6386,18.1202,17.1644,17.6546,14.7303,13.1999
31.557,132.938,201.02,281.867,234.462,126.512,45.8331,39.3852,27.9365,22.7855,18.2356,17.2414,18.1773,15.0633,13.4189
31.3716,132.096,199.733,279.865,232.863,125.838,45.8091,39.3889,28.0476,22.9502,18.3985,17.3475,18.2446,15.1494,13.5163
31.381,132.007,199.801,279.375,232.295,125.522,45.8293,39.4072,28.1332,23.0699,18.5575,17.4713,18.322,15.2492,13.6236
31.9654,134.391,204.263,283.062,234.064,126.121,46.2634,39.6816,28.353,23.2475,18.7659,17.6452,18.4039,15.3058,13.6933
32.8059,137.548,209.991,291.344,246.355,126.815,46.8342,39.9282,28.5397,23.3842,18.8719,18.2375,18.6697,15.4493,13.7997
32.5316,136.4,208.245,288.917,244.303,125.762,46.4492,39.5991,28.306,23.1931,18.7172,18.0891,18.5208,15.3285,13.6912
32.2628,135.27,206.522,286.528,242.289,124.729,46.0689,39.2743,28.077,23.0063,18.5659,17.9416,18.3696,15.2054,13.5833
31.9978,134.161,204.831,284.176,240.298,123.707,45.6965,38.9565,27.8491,22.8206,18.4185,17.7986,18.2216,15.0842,13.4775
31.7362,133.064,203.158,281.858,238.347,122.712,45.3345,38.6467,27.6288,22.6391,18.2747,17.6637,18.0837,14.97,13.3765
31.4796,131.989,201.518,279.583,236.432,121.737,44.979,38.3403,27.414,22.4676,18.1384,17.5302,17.947,14.8594,13.2785
31.238,130.987,200.025,277.522,234.763,120.952,44.7123,38.0776,27.2295,22.3097,18.0158,17.4177,17.8282,14.7626,13.191
31.1957,130.586,199.35,277.121,236.194,123.031,45.8386,38.6521,27.8964,23.1408,18.1219,17.4859,17.8696,14.8146,13.2582
31.0032,129.765,198.141,275.327,234.674,122.369,45.7702,38.6217,27.9446,23.2291,18.2401,17.5943,17.9597,14.9082,13.3464
31.0381,129.895,198.507,274.863,233.804,121.974,45.8297,38.6265,27.9816,23.2877,18.3139,17.6654,18.0307,14.9935,13.4361
30.9867,129.613,198.166,273.892,232.867,121.766,46.1125,38.7503,28.0286,23.3198,18.3399,17.6659,18.0243,15.0002,13.4351
30.7638,128.685,196.867,272.196,231.47,121.055,45.8867,38.564,27.9297,23.245,18.2651,17.5694,17.911,14.9016,13.345
30.5838,127.9,195.791,270.807,230.424,120.608,45.8083,38.4564,27.8472,23.1547,18.1757,17.4631,17.7909,14.7981,13.2546
30.4177,127.184,194.799,269.425,229.385,120.258,45.8246,38.3991,27.8005,23.0854,18.1036,17.3724,17.6787,14.7021,13.1702
30.2221,126.337,193.538,267.696,227.987,119.627,45.6858,38.2452,27.6763,22.9882,18.0378,17.2984,17.5856,14.6137,13.0841
30.0116,125.487,192.389,266.218,226.809,119.084,45.5819,38.1426,27.5888,22.8912,17.9538,17.1996,17.4696,14.5162,13.0003
31.749,133.154,193.422,283.277,239.712,119.747,46.0896,38.3712,27.7589,23.0142,18.0533,17.2647,17.9584,14.8141,13.1801
31.5915,132.442,192.393,281.562,238.283,119.186,46.0485,38.3657,27.8285,23.1271,18.1758,17.3529,18.0319,14.9067,13.2686
31.4655,132.049,191.24,279.107,235.601,117.758,45.6527,38.2634,27.7749,23.087,18.1696,17.3331,18.0017,14.9064,13.279
32.2023,135.022,196.252,283.766,238.363,119.027,46.3048,38.7324,28.1474,23.4368,18.54,17.6502,18.2375,15.1106,13.4735
33.3559,139.45,203.859,293.779,250.452,120.543,47.1315,40.8959,29.5741,24.5013,19.3136,18.2019,18.5835,15.2732,13.5558
33.3458,139.403,203.758,293.611,250.223,120.35,47.0445,40.8642,29.5531,24.489,19.3027,18.1878,18.5662,15.2563,13.5443
33.149,138.807,202.844,292.016,247.813,118.318,45.9325,39.905,28.5851,23.8051,18.5946,17.9984,18.3988,15.1031,13.3896
33.0987,138.612,202.511,291.654,247.488,118.026,45.6604,39.6573,28.3477,23.5672,18.3709,17.789,18.1952,14.9101,13.2064
32.8483,137.579,200.784,290.108,246.557,117.456,45.2524,39.3632,28.1013,23.3356,18.1618,17.5909,18.0002,14.7265,13.0306
32.67,136.875,199.53,288.752,245.538,116.791,44.7294,38.9451,27.8321,23.1574,18.0281,17.4917,17.9086,14.6291,12.9412
32.687,136.908,199.519,288.689,245.433,116.606,44.5546,38.872,27.7696,23.0856,18.0108,17.5057,17.9265,14.6549,12.9657
32.819,137.29,199.74,288.535,245.552,117.145,45.1551,39.656,28.5595,23.6162,18.6383,17.6732,18.0741,14.7856,13.0999
32.8293,137.283,199.52,288.021,245.068,116.936,45.1241,39.6911,28.6581,23.7818,18.8221,17.8433,18.2423,14.9603,13.2861
33.0647,138.383,201.509,289.806,245.954,117.238,45.2252,39.7642,28.7662,23.8993,18.946,17.9859,18.4015,15.1296,13.4577
33.2347,138.979,202.341,290.364,246.086,117.206,45.2804,39.9179,28.9141,23.9853,18.998,18.069,18.5208,15.2453,13.5551
31.4333,130.954,200.216,271.857,232.044,108.601,44.5708,39.535,28.6967,23.8456,18.8636,17.9283,17.9927,14.8838,13.3072
31.5084,131.214,200.73,272.547,232.575,108.774,44.5247,39.4032,28.5378,23.6826,18.6953,17.7664,17.8274,14.7186,13.1506
31.3807,130.756,200.073,271.98,232.134,108.474,44.3623,39.2519,28.3695,23.5088,18.4973,17.5735,17.6523,14.5444,12.9815
30.7048,127.855,194.987,267.311,229.691,107.674,44.0938,39.0251,28.143,23.2935,18.2619,17.3622,17.4784,14.3678,12.8064
29.6657,123.821,187.991,258.182,218.961,106.488,43.487,36.7373,27.846,23.0452,18.0566,17.1943,16.8725,13.9463,12.5114
31.5172,131.924,203.812,276.192,232.512,114.744,44.32,37.2359,28.2106,23.3328,18.2854,17.3818,17.4494,14.3311,12.7707
31.592,132.186,204.188,276.543,232.848,115.082,44.6266,37.522,28.5153,23.6442,18.5505,17.603,17.6513,14.5115,12.9368
31.8288,133.069,205.709,278.225,234.147,115.782,45.0001,37.8407,28.795,23.8936,18.7968,17.8275,17.8482,14.6985,13.1164
32.5182,136.358,211.945,284.276,237.511,117.169,45.7319,38.3379,29.1248,24.1535,19.0505,18.0204,17.9934,14.8411,13.2512
33.4842,140.183,218.811,294.9,252.483,118.698,46.5644,38.84,29.4903,24.4374,19.2743,18.633,18.5085,15.2781,13.5391
